,user_id,quote_id,liked
122232,8,7639,0.7
122233,9,7639,0.5
122234,10,7639,0.4
122235,11,7639,0.6
122236,12,7639,0.5
122237,13,7639,0.8
122238,14,7639,0.7
122239,15,7639,0.5
122240,0,7640,0.9
122241,1,7640,1.0
122242,2,7640,0.8
122243,3,7640,0.7
122244,4,7640,0.9
122245,5,7640,0.6
122246,6,7640,0.5
122247,7,7640,0.7
122248,8,7640,0.8
122249,9,7640,0.4
122250,10,7640,0.3
122251,11,7640,0.6
122252,12,7640,0.5
122253,13,7640,0.9
122254,14,7640,0.6
122255,15,7640,0.4
122256,0,7641,0.9
122257,1,7641,1.0
122258,2,7641,1.0
122259,3,7641,0.8
122260,4,7641,0.8
122261,5,7641,0.7
122262,6,7641,0.9
122263,7,7641,0.6
122264,8,7641,0.5
122265,9,7641,0.4
122266,10,7641,0.5
122267,11,7641,1.0
122268,12,7641,0.3
122269,13,7641,0.6
122270,14,7641,0.5
122271,15,7641,0.3
122272,0,7642,0.8
122273,1,7642,0.7
122274,2,7642,0.6
122275,3,7642,0.5
122276,4,7642,0.7
122277,5,7642,0.9
122278,6,7642,0.6
122279,7,7642,0.8
122280,8,7642,0.9
122281,9,7642,0.4
122282,10,7642,0.3
122283,11,7642,0.5
122284,12,7642,1.0
122285,13,7642,0.9
122286,14,7642,0.8
122287,15,7642,1.0
122288,0,7643,0.9
122289,1,7643,1.0
122290,2,7643,0.8
122291,3,7643,0.7
122292,4,7643,0.9
122293,5,7643,0.7
122294,6,7643,0.6
122295,7,7643,0.8
122296,8,7643,0.8
122297,9,7643,0.5
122298,10,7643,0.4
122299,11,7643,0.6
122300,12,7643,0.5
122301,13,7643,0.7
122302,14,7643,0.6
122303,15,7643,0.5
122304,0,7644,0.9
122305,1,7644,0.8
122306,2,7644,0.8
122307,3,7644,0.7
122308,4,7644,0.9
122309,5,7644,0.6
122310,6,7644,0.5
122311,7,7644,0.7
122312,8,7644,0.8
122313,9,7644,0.4
122314,10,7644,0.4
122315,11,7644,0.6
122316,12,7644,0.7
122317,13,7644,0.9
122318,14,7644,0.8
122319,15,7644,0.7
122320,0,7645,0.3
122321,1,7645,0.6
122322,2,7645,0.8
122323,3,7645,0.5
122324,4,7645,0.4
122325,5,7645,0.7
122326,6,7645,0.9
122327,7,7645,0.2
122328,8,7645,0.3
122329,9,7645,0.5
122330,10,7645,0.6
122331,11,7645,1.0
122332,12,7645,0.2
122333,13,7645,0.4
122334,14,7645,0.3
122335,15,7645,0.1
122336,0,7646,0.8
122337,1,7646,0.9
122338,2,7646,0.8
122339,3,7646,0.7
122340,4,7646,0.8
122341,5,7646,0.6
122342,6,7646,0.6
122343,7,7646,0.7
122344,8,7646,0.8
122345,9,7646,0.5
122346,10,7646,0.4
122347,11,7646,0.7
122348,12,7646,0.5
122349,13,7646,0.9
122350,14,7646,0.6
122351,15,7646,0.4
122352,0,7647,0.5
122353,1,7647,0.6
122354,2,7647,0.7
122355,3,7647,0.6
122356,4,7647,0.5
122357,5,7647,0.4
122358,6,7647,0.8
122359,7,7647,0.4
122360,8,7647,0.5
122361,9,7647,0.7
122362,10,7647,0.9
122363,11,7647,0.8
122364,12,7647,0.3
122365,13,7647,0.5
122366,14,7647,0.4
122367,15,7647,0.3
122368,0,7648,0.8
122369,1,7648,0.7
122370,2,7648,0.9
122371,3,7648,0.6
122372,4,7648,0.8
122373,5,7648,0.5
122374,6,7648,0.7
122375,7,7648,0.9
122376,8,7648,0.7
122377,9,7648,0.6
122378,10,7648,0.8
122379,11,7648,0.7
122380,12,7648,0.6
122381,13,7648,0.7
122382,14,7648,1.0
122383,15,7648,0.8
122384,0,7649,0.8
122385,1,7649,0.9
122386,2,7649,0.9
122387,3,7649,0.8
122388,4,7649,0.7
122389,5,7649,0.6
122390,6,7649,0.7
122391,7,7649,0.5
122392,8,7649,0.6
122393,9,7649,0.4
122394,10,7649,0.3
122395,11,7649,0.8
122396,12,7649,0.4
122397,13,7649,0.6
122398,14,7649,0.5
122399,15,7649,0.4
122400,0,7650,0.8
122401,1,7650,0.6
122402,2,7650,0.5
122403,3,7650,0.4
122404,4,7650,0.8
122405,5,7650,0.7
122406,6,7650,0.6
122407,7,7650,0.9
122408,8,7650,0.8
122409,9,7650,0.5
122410,10,7650,0.4
122411,11,7650,0.4
122412,12,7650,1.0
122413,13,7650,0.9
122414,14,7650,1.0
122415,15,7650,1.0
122416,0,7651,0.9
122417,1,7651,1.0
122418,2,7651,0.9
122419,3,7651,0.8
122420,4,7651,0.8
122421,5,7651,0.7
122422,6,7651,0.7
122423,7,7651,0.8
122424,8,7651,0.9
122425,9,7651,0.5
122426,10,7651,0.4
122427,11,7651,0.8
122428,12,7651,0.6
122429,13,7651,0.7
122430,14,7651,0.6
122431,15,7651,0.5
122432,0,7652,0.9
122433,1,7652,0.8
122434,2,7652,0.8
122435,3,7652,0.6
122436,4,7652,0.8
122437,5,7652,1.0
122438,6,7652,0.9
122439,7,7652,0.9
122440,8,7652,0.6
122441,9,7652,0.5
122442,10,7652,0.3
122443,11,7652,0.4
122444,12,7652,0.7
122445,13,7652,0.6
122446,14,7652,0.9
122447,15,7652,0.4
122448,0,7653,0.9
122449,1,7653,1.0
122450,2,7653,0.8
122451,3,7653,0.7
122452,4,7653,0.9
122453,5,7653,1.0
122454,6,7653,1.0
122455,7,7653,0.8
122456,8,7653,0.6
122457,9,7653,0.5
122458,10,7653,0.5
122459,11,7653,0.6
122460,12,7653,0.4
122461,13,7653,0.7
122462,14,7653,0.8
122463,15,7653,0.4
122464,0,7654,0.9
122465,1,7654,1.0
122466,2,7654,0.8
122467,3,7654,0.7
122468,4,7654,0.8
122469,5,7654,0.7
122470,6,7654,0.6
122471,7,7654,0.6
122472,8,7654,0.7
122473,9,7654,0.5
122474,10,7654,0.4
122475,11,7654,0.7
122476,12,7654,0.5
122477,13,7654,0.6
122478,14,7654,0.5
122479,15,7654,0.4
122480,0,7655,0.9
122481,1,7655,1.0
122482,2,7655,1.0
122483,3,7655,0.8
122484,4,7655,0.9
122485,5,7655,0.6
122486,6,7655,0.7
122487,7,7655,0.7
122488,8,7655,0.8
122489,9,7655,0.5
122490,10,7655,0.4
122491,11,7655,0.8
122492,12,7655,0.5
122493,13,7655,0.9
122494,14,7655,0.6
122495,15,7655,0.5
122496,0,7656,0.9
122497,1,7656,1.0
122498,2,7656,1.0
122499,3,7656,0.7
122500,4,7656,0.9
122501,5,7656,1.0
122502,6,7656,1.0
122503,7,7656,0.8
122504,8,7656,0.6
122505,9,7656,0.5
122506,10,7656,0.4
122507,11,7656,0.8
122508,12,7656,0.5
122509,13,7656,0.7
122510,14,7656,0.8
122511,15,7656,0.5
122512,0,7657,0.9
122513,1,7657,0.8
122514,2,7657,0.8
122515,3,7657,0.6
122516,4,7657,0.9
122517,5,7657,0.7
122518,6,7657,0.7
122519,7,7657,0.8
122520,8,7657,0.6
122521,9,7657,0.5
122522,10,7657,0.4
122523,11,7657,0.5
122524,12,7657,0.6
122525,13,7657,0.7
122526,14,7657,0.8
122527,15,7657,0.5
122528,0,7658,0.6
122529,1,7658,0.8
122530,2,7658,0.9
122531,3,7658,0.7
122532,4,7658,0.5
122533,5,7658,0.7
122534,6,7658,1.0
122535,7,7658,0.4
122536,8,7658,0.5
122537,9,7658,0.6
122538,10,7658,0.8
122539,11,7658,0.9
122540,12,7658,0.3
122541,13,7658,0.4
122542,14,7658,0.3
122543,15,7658,0.2
122544,0,7659,0.9
122545,1,7659,0.8
122546,2,7659,0.7
122547,3,7659,0.6
122548,4,7659,0.8
122549,5,7659,0.7
122550,6,7659,0.6
122551,7,7659,0.8
122552,8,7659,0.5
122553,9,7659,0.4
122554,10,7659,0.5
122555,11,7659,0.6
122556,12,7659,0.3
122557,13,7659,0.6
122558,14,7659,0.7
122559,15,7659,0.3
122560,0,7660,0.9
122561,1,7660,1.0
122562,2,7660,1.0
122563,3,7660,0.8
122564,4,7660,0.9
122565,5,7660,0.6
122566,6,7660,0.7
122567,7,7660,0.5
122568,8,7660,0.8
122569,9,7660,0.4
122570,10,7660,0.3
122571,11,7660,0.9
122572,12,7660,0.5
122573,13,7660,0.9
122574,14,7660,0.4
122575,15,7660,0.3
122576,0,7661,0.8
122577,1,7661,0.9
122578,2,7661,0.9
122579,3,7661,0.8
122580,4,7661,0.8
122581,5,7661,0.7
122582,6,7661,0.7
122583,7,7661,0.6
122584,8,7661,0.9
122585,9,7661,0.5
122586,10,7661,0.6
122587,11,7661,1.0
122588,12,7661,0.5
122589,13,7661,0.9
122590,14,7661,0.6
122591,15,7661,0.5
122592,0,7662,0.9
122593,1,7662,1.0
122594,2,7662,0.9
122595,3,7662,0.8
122596,4,7662,0.9
122597,5,7662,0.6
122598,6,7662,0.7
122599,7,7662,0.5
122600,8,7662,0.8
122601,9,7662,0.4
122602,10,7662,0.5
122603,11,7662,0.8
122604,12,7662,0.4
122605,13,7662,0.9
122606,14,7662,0.5
122607,15,7662,0.4
122608,0,7663,0.6
122609,1,7663,0.8
122610,2,7663,0.9
122611,3,7663,0.8
122612,4,7663,0.7
122613,5,7663,0.5
122614,6,7663,0.7
122615,7,7663,0.4
122616,8,7663,0.5
122617,9,7663,0.3
122618,10,7663,0.4
122619,11,7663,0.8
122620,12,7663,0.2
122621,13,7663,0.6
122622,14,7663,0.3
122623,15,7663,0.2
122624,0,7664,0.9
122625,1,7664,1.0
122626,2,7664,1.0
122627,3,7664,0.8
122628,4,7664,0.9
122629,5,7664,0.4
122630,6,7664,0.5
122631,7,7664,0.3
122632,8,7664,0.8
122633,9,7664,0.4
122634,10,7664,0.5
122635,11,7664,0.9
122636,12,7664,0.2
122637,13,7664,1.0
122638,14,7664,0.3
122639,15,7664,0.2
122640,0,7665,0.8
122641,1,7665,0.9
122642,2,7665,0.7
122643,3,7665,0.6
122644,4,7665,0.8
122645,5,7665,0.7
122646,6,7665,0.6
122647,7,7665,0.9
122648,8,7665,0.5
122649,9,7665,0.4
122650,10,7665,0.5
122651,11,7665,0.6
122652,12,7665,0.3
122653,13,7665,0.4
122654,14,7665,0.8
122655,15,7665,0.5
122656,0,7666,0.8
122657,1,7666,0.9
122658,2,7666,1.0
122659,3,7666,0.9
122660,4,7666,0.8
122661,5,7666,0.5
122662,6,7666,0.6
122663,7,7666,0.4
122664,8,7666,0.7
122665,9,7666,0.5
122666,10,7666,0.6
122667,11,7666,1.0
122668,12,7666,0.3
122669,13,7666,0.8
122670,14,7666,0.4
122671,15,7666,0.3
122672,0,7667,0.8
122673,1,7667,0.9
122674,2,7667,1.0
122675,3,7667,0.9
122676,4,7667,0.8
122677,5,7667,0.5
122678,6,7667,0.7
122679,7,7667,0.4
122680,8,7667,0.8
122681,9,7667,0.3
122682,10,7667,0.4
122683,11,7667,1.0
122684,12,7667,0.2
122685,13,7667,0.9
122686,14,7667,0.5
122687,15,7667,0.3
122688,0,7668,0.8
122689,1,7668,0.9
122690,2,7668,0.9
122691,3,7668,1.0
122692,4,7668,0.7
122693,5,7668,0.6
122694,6,7668,0.7
122695,7,7668,0.5
122696,8,7668,0.6
122697,9,7668,0.8
122698,10,7668,0.7
122699,11,7668,1.0
122700,12,7668,0.4
122701,13,7668,0.5
122702,14,7668,0.4
122703,15,7668,0.3
122704,0,7669,0.6
122705,1,7669,0.7
122706,2,7669,0.9
122707,3,7669,0.8
122708,4,7669,0.8
122709,5,7669,0.5
122710,6,7669,0.7
122711,7,7669,0.6
122712,8,7669,0.7
122713,9,7669,0.8
122714,10,7669,0.9
122715,11,7669,0.9
122716,12,7669,0.5
122717,13,7669,0.8
122718,14,7669,0.9
122719,15,7669,1.0
122720,0,7670,0.9
122721,1,7670,0.8
122722,2,7670,0.8
122723,3,7670,0.7
122724,4,7670,0.8
122725,5,7670,0.7
122726,6,7670,0.6
122727,7,7670,0.8
122728,8,7670,0.6
122729,9,7670,0.5
122730,10,7670,0.4
122731,11,7670,0.7
122732,12,7670,0.3
122733,13,7670,0.5
122734,14,7670,0.6
122735,15,7670,0.4
122736,0,7671,0.6
122737,1,7671,0.4
122738,2,7671,0.5
122739,3,7671,0.3
122740,4,7671,0.7
122741,5,7671,0.5
122742,6,7671,0.6
122743,7,7671,0.8
122744,8,7671,0.4
122745,9,7671,0.5
122746,10,7671,0.6
122747,11,7671,0.3
122748,12,7671,0.7
122749,13,7671,0.6
122750,14,7671,0.9
122751,15,7671,0.8
122752,0,7672,0.9
122753,1,7672,1.0
122754,2,7672,0.8
122755,3,7672,0.9
122756,4,7672,0.7
122757,5,7672,0.6
122758,6,7672,0.5
122759,7,7672,0.6
122760,8,7672,0.8
122761,9,7672,0.4
122762,10,7672,0.3
122763,11,7672,0.9
122764,12,7672,0.5
122765,13,7672,0.7
122766,14,7672,0.4
122767,15,7672,0.3
122768,0,7673,0.9
122769,1,7673,0.8
122770,2,7673,0.9
122771,3,7673,0.7
122772,4,7673,0.8
122773,5,7673,0.6
122774,6,7673,0.7
122775,7,7673,0.8
122776,8,7673,0.6
122777,9,7673,0.5
122778,10,7673,0.5
122779,11,7673,0.7
122780,12,7673,0.4
122781,13,7673,0.6
122782,14,7673,0.7
122783,15,7673,0.4
122784,0,7674,0.8
122785,1,7674,0.9
122786,2,7674,0.8
122787,3,7674,0.9
122788,4,7674,0.7
122789,5,7674,0.6
122790,6,7674,0.6
122791,7,7674,0.5
122792,8,7674,0.5
122793,9,7674,0.4
122794,10,7674,0.4
122795,11,7674,1.0
122796,12,7674,0.3
122797,13,7674,0.4
122798,14,7674,0.5
122799,15,7674,0.3
122800,0,7675,0.8
122801,1,7675,0.9
122802,2,7675,1.0
122803,3,7675,0.7
122804,4,7675,0.8
122805,5,7675,0.9
122806,6,7675,1.0
122807,7,7675,0.7
122808,8,7675,0.5
122809,9,7675,0.6
122810,10,7675,0.6
122811,11,7675,0.9
122812,12,7675,0.4
122813,13,7675,0.5
122814,14,7675,0.7
122815,15,7675,0.4
122816,0,7676,0.8
122817,1,7676,0.9
122818,2,7676,1.0
122819,3,7676,0.9
122820,4,7676,0.8
122821,5,7676,0.6
122822,6,7676,0.7
122823,7,7676,0.6
122824,8,7676,0.7
122825,9,7676,0.5
122826,10,7676,0.4
122827,11,7676,0.9
122828,12,7676,0.5
122829,13,7676,0.8
122830,14,7676,0.5
122831,15,7676,0.4
122832,0,7677,0.8
122833,1,7677,0.9
122834,2,7677,0.7
122835,3,7677,0.6
122836,4,7677,0.8
122837,5,7677,0.6
122838,6,7677,0.7
122839,7,7677,0.5
122840,8,7677,0.5
122841,9,7677,0.4
122842,10,7677,0.3
122843,11,7677,0.5
122844,12,7677,0.4
122845,13,7677,0.6
122846,14,7677,0.5
122847,15,7677,0.4
122848,0,7678,0.8
122849,1,7678,0.9
122850,2,7678,0.7
122851,3,7678,0.6
122852,4,7678,0.7
122853,5,7678,0.9
122854,6,7678,0.8
122855,7,7678,0.6
122856,8,7678,0.5
122857,9,7678,0.4
122858,10,7678,0.4
122859,11,7678,0.6
122860,12,7678,0.3
122861,13,7678,0.5
122862,14,7678,0.4
122863,15,7678,0.3
122864,0,7679,0.6
122865,1,7679,0.8
122866,2,7679,0.7
122867,3,7679,0.5
122868,4,7679,0.6
122869,5,7679,0.9
122870,6,7679,0.8
122871,7,7679,0.7
122872,8,7679,0.4
122873,9,7679,0.5
122874,10,7679,0.6
122875,11,7679,0.7
122876,12,7679,0.3
122877,13,7679,0.4
122878,14,7679,0.6
122879,15,7679,0.5
122880,0,7680,0.8
122881,1,7680,0.7
122882,2,7680,0.6
122883,3,7680,0.5
122884,4,7680,0.9
122885,5,7680,0.7
122886,6,7680,0.6
122887,7,7680,0.8
122888,8,7680,0.9
122889,9,7680,0.4
122890,10,7680,0.4
122891,11,7680,0.5
122892,12,7680,0.7
122893,13,7680,0.9
122894,14,7680,0.8
122895,15,7680,0.7
122896,0,7681,0.9
122897,1,7681,1.0
122898,2,7681,0.8
122899,3,7681,0.8
122900,4,7681,0.7
122901,5,7681,0.9
122902,6,7681,0.7
122903,7,7681,0.8
122904,8,7681,0.6
122905,9,7681,0.5
122906,10,7681,0.4
122907,11,7681,0.6
122908,12,7681,0.5
122909,13,7681,0.6
122910,14,7681,0.5
122911,15,7681,0.4
122912,0,7682,0.9
122913,1,7682,1.0
122914,2,7682,1.0
122915,3,7682,0.8
122916,4,7682,0.9
122917,5,7682,1.0
122918,6,7682,1.0
122919,7,7682,0.9
122920,8,7682,0.7
122921,9,7682,0.6
122922,10,7682,0.5
122923,11,7682,0.8
122924,12,7682,0.4
122925,13,7682,0.6
122926,14,7682,0.8
122927,15,7682,0.5
122928,0,7683,0.6
122929,1,7683,0.5
122930,2,7683,0.7
122931,3,7683,0.4
122932,4,7683,0.6
122933,5,7683,0.9
122934,6,7683,0.8
122935,7,7683,0.7
122936,8,7683,0.4
122937,9,7683,0.8
122938,10,7683,0.7
122939,11,7683,0.5
122940,12,7683,0.6
122941,13,7683,0.4
122942,14,7683,0.7
122943,15,7683,0.5
122944,0,7684,0.8
122945,1,7684,0.7
122946,2,7684,0.9
122947,3,7684,0.6
122948,4,7684,0.8
122949,5,7684,0.5
122950,6,7684,0.9
122951,7,7684,0.6
122952,8,7684,0.4
122953,9,7684,0.5
122954,10,7684,0.7
122955,11,7684,0.8
122956,12,7684,0.3
122957,13,7684,0.7
122958,14,7684,0.6
122959,15,7684,0.4
122960,0,7685,0.9
122961,1,7685,1.0
122962,2,7685,0.9
122963,3,7685,0.8
122964,4,7685,0.8
122965,5,7685,0.7
122966,6,7685,0.6
122967,7,7685,0.8
122968,8,7685,0.6
122969,9,7685,0.5
122970,10,7685,0.4
122971,11,7685,0.7
122972,12,7685,0.5
122973,13,7685,0.6
122974,14,7685,0.7
122975,15,7685,0.4
122976,0,7686,1.0
122977,1,7686,0.9
122978,2,7686,0.8
122979,3,7686,0.7
122980,4,7686,0.9
122981,5,7686,0.8
122982,6,7686,0.7
122983,7,7686,0.8
122984,8,7686,0.6
122985,9,7686,0.5
122986,10,7686,0.4
122987,11,7686,0.6
122988,12,7686,0.5
122989,13,7686,0.6
122990,14,7686,0.7
122991,15,7686,0.5
122992,0,7687,0.9
122993,1,7687,0.8
122994,2,7687,0.7
122995,3,7687,0.6
122996,4,7687,0.8
122997,5,7687,0.6
122998,6,7687,0.5
122999,7,7687,0.6
123000,8,7687,0.7
123001,9,7687,0.4
123002,10,7687,0.3
123003,11,7687,0.6
123004,12,7687,0.5
123005,13,7687,0.7
123006,14,7687,0.5
123007,15,7687,0.4
123008,0,7688,0.9
123009,1,7688,1.0
123010,2,7688,1.0
123011,3,7688,0.8
123012,4,7688,0.9
123013,5,7688,0.7
123014,6,7688,0.8
123015,7,7688,0.6
123016,8,7688,0.9
123017,9,7688,0.5
123018,10,7688,0.4
123019,11,7688,0.8
123020,12,7688,0.5
123021,13,7688,0.9
123022,14,7688,0.7
123023,15,7688,0.5
123024,0,7689,0.9
123025,1,7689,1.0
123026,2,7689,0.9
123027,3,7689,0.8
123028,4,7689,0.8
123029,5,7689,0.9
123030,6,7689,0.8
123031,7,7689,0.7
123032,8,7689,0.6
123033,9,7689,0.5
123034,10,7689,0.4
123035,11,7689,0.6
123036,12,7689,0.5
123037,13,7689,0.7
123038,14,7689,0.6
123039,15,7689,0.4
123040,0,7690,0.6
123041,1,7690,0.9
123042,2,7690,0.8
123043,3,7690,0.7
123044,4,7690,0.5
123045,5,7690,0.7
123046,6,7690,0.8
123047,7,7690,0.4
123048,8,7690,0.5
123049,9,7690,0.6
123050,10,7690,0.7
123051,11,7690,0.9
123052,12,7690,0.3
123053,13,7690,0.4
123054,14,7690,0.3
123055,15,7690,0.3
123056,0,7691,0.8
123057,1,7691,0.9
123058,2,7691,0.8
123059,3,7691,0.6
123060,4,7691,0.7
123061,5,7691,0.9
123062,6,7691,0.8
123063,7,7691,0.7
123064,8,7691,0.5
123065,9,7691,0.4
123066,10,7691,0.3
123067,11,7691,0.5
123068,12,7691,0.4
123069,13,7691,0.5
123070,14,7691,0.8
123071,15,7691,0.3
123072,0,7692,0.6
123073,1,7692,0.7
123074,2,7692,0.8
123075,3,7692,0.5
123076,4,7692,0.6
123077,5,7692,0.6
123078,6,7692,0.7
123079,7,7692,0.8
123080,8,7692,0.5
123081,9,7692,0.4
123082,10,7692,0.3
123083,11,7692,0.4
123084,12,7692,0.4
123085,13,7692,0.5
123086,14,7692,0.9
123087,15,7692,0.5
123088,0,7693,0.6
123089,1,7693,0.7
123090,2,7693,0.8
123091,3,7693,0.5
123092,4,7693,0.6
123093,5,7693,0.7
123094,6,7693,0.8
123095,7,7693,0.9
123096,8,7693,0.5
123097,9,7693,0.6
123098,10,7693,0.7
123099,11,7693,0.5
123100,12,7693,0.7
123101,13,7693,0.6
123102,14,7693,0.9
123103,15,7693,0.8
123104,0,7694,0.9
123105,1,7694,0.8
123106,2,7694,0.8
123107,3,7694,0.7
123108,4,7694,0.9
123109,5,7694,1.0
123110,6,7694,0.9
123111,7,7694,1.0
123112,8,7694,0.7
123113,9,7694,0.6
123114,10,7694,0.5
123115,11,7694,0.6
123116,12,7694,0.8
123117,13,7694,0.7
123118,14,7694,0.9
123119,15,7694,0.8
123120,0,7695,0.8
123121,1,7695,0.9
123122,2,7695,0.7
123123,3,7695,0.6
123124,4,7695,0.8
123125,5,7695,0.5
123126,6,7695,0.4
123127,7,7695,0.6
123128,8,7695,0.9
123129,9,7695,0.3
123130,10,7695,0.2
123131,11,7695,0.6
123132,12,7695,0.4
123133,13,7695,0.8
123134,14,7695,0.5
123135,15,7695,0.3
123136,0,7696,0.9
123137,1,7696,0.8
123138,2,7696,0.8
123139,3,7696,0.7
123140,4,7696,0.9
123141,5,7696,0.6
123142,6,7696,0.7
123143,7,7696,0.5
123144,8,7696,0.8
123145,9,7696,0.5
123146,10,7696,0.4
123147,11,7696,0.8
123148,12,7696,0.4
123149,13,7696,0.9
123150,14,7696,0.6
123151,15,7696,0.5
123152,0,7697,0.9
123153,1,7697,1.0
123154,2,7697,1.0
123155,3,7697,0.8
123156,4,7697,0.8
123157,5,7697,0.6
123158,6,7697,0.9
123159,7,7697,0.5
123160,8,7697,0.4
123161,9,7697,0.6
123162,10,7697,0.7
123163,11,7697,0.9
123164,12,7697,0.3
123165,13,7697,0.6
123166,14,7697,0.5
123167,15,7697,0.4
123168,0,7698,0.9
123169,1,7698,0.8
123170,2,7698,0.9
123171,3,7698,0.7
123172,4,7698,0.9
123173,5,7698,0.6
123174,6,7698,0.7
123175,7,7698,0.6
123176,8,7698,0.8
123177,9,7698,0.5
123178,10,7698,0.5
123179,11,7698,0.8
123180,12,7698,0.4
123181,13,7698,0.8
123182,14,7698,0.7
123183,15,7698,0.5
123184,0,7699,0.9
123185,1,7699,0.8
123186,2,7699,0.7
123187,3,7699,0.6
123188,4,7699,0.8
123189,5,7699,0.7
123190,6,7699,0.6
123191,7,7699,0.8
123192,8,7699,0.5
123193,9,7699,0.4
123194,10,7699,0.4
123195,11,7699,0.5
123196,12,7699,0.3
123197,13,7699,0.5
123198,14,7699,0.6
123199,15,7699,0.4
123200,0,7700,0.9
123201,1,7700,0.8
123202,2,7700,0.9
123203,3,7700,0.7
123204,4,7700,0.9
123205,5,7700,0.8
123206,6,7700,0.8
123207,7,7700,0.7
123208,8,7700,0.6
123209,9,7700,0.5
123210,10,7700,0.4
123211,11,7700,0.6
123212,12,7700,0.5
123213,13,7700,0.7
123214,14,7700,0.6
123215,15,7700,0.5
123216,0,7701,0.9
123217,1,7701,1.0
123218,2,7701,0.9
123219,3,7701,0.8
123220,4,7701,0.8
123221,5,7701,0.4
123222,6,7701,0.5
123223,7,7701,0.6
123224,8,7701,0.7
123225,9,7701,0.3
123226,10,7701,0.3
123227,11,7701,0.8
123228,12,7701,0.4
123229,13,7701,0.8
123230,14,7701,0.5
123231,15,7701,0.4
123232,0,7702,0.9
123233,1,7702,1.0
123234,2,7702,1.0
123235,3,7702,0.8
123236,4,7702,0.9
123237,5,7702,0.7
123238,6,7702,0.6
123239,7,7702,0.5
123240,8,7702,0.8
123241,9,7702,0.4
123242,10,7702,0.4
123243,11,7702,0.9
123244,12,7702,0.6
123245,13,7702,1.0
123246,14,7702,0.5
123247,15,7702,0.4
123248,0,7703,0.9
123249,1,7703,1.0
123250,2,7703,0.8
123251,3,7703,0.7
123252,4,7703,0.9
123253,5,7703,0.5
123254,6,7703,0.6
123255,7,7703,0.4
123256,8,7703,0.8
123257,9,7703,0.3
123258,10,7703,0.2
123259,11,7703,0.7
123260,12,7703,0.3
123261,13,7703,0.9
123262,14,7703,0.4
123263,15,7703,0.3
123264,0,7704,0.8
123265,1,7704,0.9
123266,2,7704,0.9
123267,3,7704,0.7
123268,4,7704,0.8
123269,5,7704,0.6
123270,6,7704,0.7
123271,7,7704,0.5
123272,8,7704,0.7
123273,9,7704,0.4
123274,10,7704,0.5
123275,11,7704,0.8
123276,12,7704,0.4
123277,13,7704,0.8
123278,14,7704,0.5
123279,15,7704,0.4
123280,0,7705,0.9
123281,1,7705,0.8
123282,2,7705,0.8
123283,3,7705,0.7
123284,4,7705,0.9
123285,5,7705,0.6
123286,6,7705,0.7
123287,7,7705,0.5
123288,8,7705,0.9
123289,9,7705,0.4
123290,10,7705,0.4
123291,11,7705,0.6
123292,12,7705,0.5
123293,13,7705,0.9
123294,14,7705,0.7
123295,15,7705,0.5
123296,0,7706,0.9
123297,1,7706,1.0
123298,2,7706,1.0
123299,3,7706,0.8
123300,4,7706,0.9
123301,5,7706,0.6
123302,6,7706,0.7
123303,7,7706,0.5
123304,8,7706,0.7
123305,9,7706,0.4
123306,10,7706,0.5
123307,11,7706,0.9
123308,12,7706,0.4
123309,13,7706,0.8
123310,14,7706,0.5
123311,15,7706,0.3
123312,0,7707,0.9
123313,1,7707,0.8
123314,2,7707,0.8
123315,3,7707,0.7
123316,4,7707,0.7
123317,5,7707,0.6
123318,6,7707,0.7
123319,7,7707,0.8
123320,8,7707,0.6
123321,9,7707,0.5
123322,10,7707,0.4
123323,11,7707,0.6
123324,12,7707,0.5
123325,13,7707,0.6
123326,14,7707,0.7
123327,15,7707,0.5
123328,0,7708,0.9
123329,1,7708,1.0
123330,2,7708,0.8
123331,3,7708,0.7
123332,4,7708,0.6
123333,5,7708,0.8
123334,6,7708,0.7
123335,7,7708,0.9
123336,8,7708,0.5
123337,9,7708,0.4
123338,10,7708,0.4
123339,11,7708,0.5
123340,12,7708,0.3
123341,13,7708,0.5
123342,14,7708,0.6
123343,15,7708,0.3
123344,0,7709,0.8
123345,1,7709,0.9
123346,2,7709,1.0
123347,3,7709,0.9
123348,4,7709,0.8
123349,5,7709,0.6
123350,6,7709,0.7
123351,7,7709,0.5
123352,8,7709,0.7
123353,9,7709,0.4
123354,10,7709,0.6
123355,11,7709,1.0
123356,12,7709,0.3
123357,13,7709,0.8
123358,14,7709,0.5
123359,15,7709,0.4
123360,0,7710,0.9
123361,1,7710,1.0
123362,2,7710,0.8
123363,3,7710,0.7
123364,4,7710,0.8
123365,5,7710,0.6
123366,6,7710,0.5
123367,7,7710,0.6
123368,8,7710,0.8
123369,9,7710,0.4
123370,10,7710,0.3
123371,11,7710,0.7
123372,12,7710,0.5
123373,13,7710,0.9
123374,14,7710,0.5
123375,15,7710,0.4
123376,0,7711,0.9
123377,1,7711,0.8
123378,2,7711,0.9
123379,3,7711,0.7
123380,4,7711,0.8
123381,5,7711,0.6
123382,6,7711,0.7
123383,7,7711,0.8
123384,8,7711,0.6
123385,9,7711,0.5
123386,10,7711,0.5
123387,11,7711,0.7
123388,12,7711,0.4
123389,13,7711,0.6
123390,14,7711,0.9
123391,15,7711,0.4
123392,0,7712,0.8
123393,1,7712,0.9
123394,2,7712,1.0
123395,3,7712,0.7
123396,4,7712,0.6
